country,year,metric,value,unit,source_dataset
CH,2021,heat_residential_TJ,166200.0,TJ,BFE Privathaushalte 2000-2023 Tab 11
CH,2022,heat_residential_TJ,131800.0,TJ,BFE Privathaushalte 2000-2023 Tab 11
CH,2023,heat_residential_TJ,136800.0,TJ,BFE Privathaushalte 2000-2023 Tab 11
CH,2015,hdd,3631.4,degree-days,Eurostat nrg_chdd_a
CH,2016,hdd,3773.7,degree-days,Eurostat nrg_chdd_a
CH,2017,hdd,3773.3,degree-days,Eurostat nrg_chdd_a
CH,2018,hdd,3488.4,degree-days,Eurostat nrg_chdd_a
CH,2019,hdd,3647.7,degree-days,Eurostat nrg_chdd_a
CH,2020,hdd,3495.9,degree-days,Eurostat nrg_chdd_a
CH,2021,hdd,3888.2,degree-days,Eurostat nrg_chdd_a
CH,2022,hdd,3349.5,degree-days,Eurostat nrg_chdd_a
CH,2023,hdd,3389.1,degree-days,Eurostat nrg_chdd_a
CH,2015,electricity_residential_TJ,68700.0,TJ,BFE Privathaushalte Tab 10
CH,2016,electricity_residential_TJ,69600.0,TJ,BFE Privathaushalte Tab 10
CH,2017,electricity_residential_TJ,70200.0,TJ,BFE Privathaushalte Tab 10
CH,2018,electricity_residential_TJ,68800.0,TJ,BFE Privathaushalte Tab 10
CH,2019,electricity_residential_TJ,68700.0,TJ,BFE Privathaushalte Tab 10
CH,2020,electricity_residential_TJ,69200.0,TJ,BFE Privathaushalte Tab 10
CH,2021,electricity_residential_TJ,71500.0,TJ,BFE Privathaushalte Tab 10
CH,2022,electricity_residential_TJ,67600.0,TJ,BFE Privathaushalte Tab 10
CH,2023,electricity_residential_TJ,69000.0,TJ,BFE Privathaushalte Tab 10
CH,2015,population,8282000.0,persons,BFS via BFE Tab 11
CH,2016,population,8373000.0,persons,BFS via BFE Tab 11
CH,2017,population,8452000.0,persons,BFS via BFE Tab 11
CH,2018,population,8514000.0,persons,BFS via BFE Tab 11
CH,2019,population,8575000.0,persons,BFS via BFE Tab 11
CH,2020,population,8638000.0,persons,BFS via BFE Tab 11
CH,2021,population,8703000.0,persons,BFS via BFE Tab 11
CH,2022,population,8815400.0,persons,BFS press release 2022 final
CH,2023,population,8962300.0,persons,BFS press release 2023 definitive
CH,2015,gdp_real_meur,631521.0,MEUR_CLV,SECO real GDP CHF converted at CHF-EUR 0.929
CH,2016,gdp_real_meur,644434.0,MEUR_CLV,SECO converted
CH,2017,gdp_real_meur,654653.0,MEUR_CLV,SECO converted
CH,2018,gdp_real_meur,673791.0,MEUR_CLV,SECO converted
CH,2019,gdp_real_meur,681873.0,MEUR_CLV,SECO converted
CH,2020,gdp_real_meur,665617.0,MEUR_CLV,SECO converted
CH,2021,gdp_real_meur,690142.0,MEUR_CLV,SECO converted
